timestamp,load_pct,fuel_flow_kg_s,water_flow_kg_s,air_temp_k,drum_pressure_mpa,steam_temp_c,tube_metal_temp_c,flue_gas_temp_c,flue_gas_o2_pct,true_fouling_resistance,is_anomalous
2026-03-01 10:08:25,62.76,2.2086,6.7288,294.77,15.811,182.17,1251.35,1060.75,3.656,0.689814,1
2026-03-01 10:08:30,62.84,2.2078,6.73,295.18,15.937,181.1,1251.43,1060.29,3.649,0.689891,1
2026-03-01 10:08:35,64.03,2.311,6.9094,294.95,15.914,181.4,1251.66,1059.17,3.603,0.689974,1
2026-03-01 10:08:40,64.21,2.3199,6.9441,294.76,15.9,182.68,1251.76,1060.99,3.599,0.690055,1
2026-03-01 10:08:45,58.95,2.0395,6.355,295.06,15.739,180.98,1251.2,1058.38,3.824,0.690127,1
2026-03-01 10:08:50,65.05,2.319,7.0076,294.87,15.809,182.22,1252.01,1060.99,3.413,0.690208,1
2026-03-01 10:08:55,65.67,2.3126,7.1529,294.9,16.04,182.36,1252.17,1060.94,3.736,0.690289,1
2026-03-01 10:09:00,61.93,2.1112,6.6706,294.89,15.878,180.8,1251.8,1060.66,3.552,0.690363,1
2026-03-01 10:09:05,62.05,2.1438,6.688,295.03,15.81,180.98,1251.88,1059.78,3.792,0.690438,1
2026-03-01 10:09:10,62.83,2.2924,6.7712,294.93,15.819,181.42,1252.06,1061.45,3.727,0.690519,1
2026-03-01 10:09:15,62.37,2.1971,6.8589,295.09,15.858,181.02,1252.08,1060.64,3.683,0.690595,1
2026-03-01 10:09:20,63.83,2.2741,6.8545,295.21,15.945,181.64,1252.33,1060.18,3.731,0.690673,1
2026-03-01 10:09:25,60.57,2.1116,6.5895,295.11,15.864,181.26,1252.02,1060.78,3.635,0.690747,1
2026-03-01 10:09:30,61.81,2.1418,6.6158,295.37,15.894,181.23,1252.24,1060.89,3.702,0.690823,1
2026-03-01 10:09:35,65.79,2.3039,7.1338,295.41,15.903,181.55,1252.8,1062.16,3.6,0.690903,1
2026-03-01 10:09:40,62.09,2.1625,6.7494,294.94,15.857,181.35,1252.43,1060.36,3.681,0.690979,1
2026-03-01 10:09:45,65.34,2.2273,7.1438,294.77,15.944,181.98,1252.9,1061.37,3.684,0.691058,1
2026-03-01 10:09:50,64.01,2.2001,6.8821,294.94,15.905,181.82,1252.82,1061.58,3.68,0.691137,1
2026-03-01 10:09:55,60.76,2.1548,6.4726,295.02,15.864,180.93,1252.5,1060.38,3.64,0.691214,1
2026-03-01 10:10:00,64.42,2.2395,6.8947,295.44,15.996,180.81,1253.02,1061.12,3.635,0.691293,1
2026-03-01 10:10:05,63.29,2.2161,6.9122,294.92,15.903,180.95,1252.96,1060.54,3.631,0.69137,1
2026-03-01 10:10:10,62.78,2.2066,6.9464,295.05,15.852,181.24,1252.98,1061.56,3.595,0.691446,1
2026-03-01 10:10:15,63.82,2.2464,6.9597,294.86,15.831,181.51,1253.18,1061.36,3.718,0.691526,1
2026-03-01 10:10:20,64.16,2.2916,6.8288,294.92,15.92,181.5,1253.31,1061.51,3.735,0.691607,1
2026-03-01 10:10:25,64.51,2.2139,7.0312,294.75,15.886,180.94,1253.43,1061.74,3.815,0.691684,1
2026-03-01 10:10:30,65.21,2.3052,6.9674,294.7,15.956,181.16,1253.59,1061.32,3.559,0.691765,1
2026-03-01 10:10:35,64.05,2.2721,6.8899,295.26,15.927,181.12,1253.53,1061.88,3.718,0.691844,1
2026-03-01 10:10:40,61.37,2.1875,6.6434,295.2,15.928,181.18,1253.28,1062.02,3.694,0.69192,1
2026-03-01 10:10:45,62.72,2.1388,6.8025,294.91,15.891,180.3,1253.52,1061.73,3.626,0.691993,1
2026-03-01 10:10:50,67.84,2.3848,7.3324,295.2,16.015,181.42,1254.22,1062.22,3.656,0.692077,1
2026-03-01 10:10:55,64.51,2.3266,6.9193,294.72,15.887,180.54,1253.9,1063.56,3.631,0.692158,1
2026-03-01 10:11:00,66.98,2.3402,7.3182,294.95,15.902,181.55,1254.28,1063.19,3.589,0.692241,1
2026-03-01 10:11:05,65.51,2.3122,7.033,295.01,15.995,180.8,1254.18,1063.11,3.61,0.692322,1
2026-03-01 10:11:10,63.78,2.2634,6.9883,295.23,15.963,180.67,1254.06,1062.26,3.578,0.692402,1
2026-03-01 10:11:15,63.86,2.1942,6.7884,295.02,15.888,180.15,1254.14,1062.39,3.735,0.692479,1
2026-03-01 10:11:20,63.35,2.2907,6.8592,295.08,15.797,180.24,1254.16,1063.2,3.653,0.69256,1
2026-03-01 10:11:25,60.8,2.1478,6.4679,294.88,15.906,180.98,1253.93,1061.07,3.734,0.692637,1
2026-03-01 10:11:30,63.43,2.2407,6.7833,295.03,15.955,180.63,1254.33,1061.82,3.768,0.692715,1
2026-03-01 10:11:35,65.21,2.2159,7.0017,295.22,15.929,180.62,1254.62,1064.13,3.546,0.692793,1
2026-03-01 10:11:40,62.49,2.219,6.8707,294.65,15.928,180.78,1254.37,1063.59,3.85,0.692872,1
2026-03-01 10:11:45,64.0,2.2604,7.0171,295.2,15.906,180.99,1254.63,1063.01,3.64,0.69295,1
2026-03-01 10:11:50,64.66,2.3281,7.0532,294.93,15.933,180.32,1254.79,1063.68,3.659,0.693032,1
2026-03-01 10:11:55,62.01,2.158,6.7002,294.69,15.783,179.64,1254.55,1063.04,3.719,0.693107,1
2026-03-01 10:12:00,62.7,2.1549,6.7864,294.91,15.94,179.96,1254.71,1062.72,3.576,0.693184,1
2026-03-01 10:12:05,61.84,2.1372,6.7804,295.22,15.773,179.73,1254.68,1063.48,3.594,0.693259,1
2026-03-01 10:12:10,62.13,2.1545,6.7665,294.87,15.953,179.93,1254.79,1063.59,3.634,0.693333,1
2026-03-01 10:12:15,61.43,2.1053,6.636,295.02,15.943,179.89,1254.78,1064.66,3.673,0.693406,1
2026-03-01 10:12:20,62.01,2.2219,6.8157,294.64,15.736,180.93,1254.93,1063.03,3.591,0.693485,1
2026-03-01 10:12:25,65.48,2.345,7.1373,294.59,16.018,179.7,1255.43,1066.91,3.504,0.693568,1
2026-03-01 10:12:30,61.98,2.1613,6.7129,294.74,15.852,179.12,1255.08,1063.31,3.749,0.693643,1
2026-03-01 10:12:35,63.54,2.208,6.8251,295.16,15.919,179.59,1255.34,1065.03,3.55,0.693719,1
2026-03-01 10:12:40,62.59,2.1179,6.7155,294.94,15.806,178.34,1255.3,1064.58,3.722,0.693793,1
2026-03-01 10:12:45,65.11,2.3065,7.0045,295.17,15.916,179.11,1255.69,1067.18,3.523,0.693874,1
2026-03-01 10:12:50,65.3,2.3516,7.0889,295.18,15.878,179.35,1255.79,1065.92,3.562,0.693956,1
2026-03-01 10:12:55,64.62,2.2364,7.0463,294.8,15.882,180.33,1255.79,1065.79,3.61,0.694034,1
2026-03-01 10:13:00,63.78,2.2278,6.7731,295.26,15.964,179.07,1255.77,1066.19,3.817,0.694111,1
2026-03-01 10:13:05,62.97,2.2214,6.6454,294.84,15.935,178.78,1255.75,1065.0,3.66,0.694191,1
2026-03-01 10:13:10,61.53,2.2225,6.5689,295.15,15.895,178.95,1255.65,1064.52,3.683,0.694269,1
2026-03-01 10:13:15,66.23,2.3259,7.1199,295.14,15.93,180.03,1256.3,1066.42,3.594,0.69435,1
2026-03-01 10:13:20,62.17,2.1837,6.8098,294.96,15.833,179.1,1255.89,1064.95,3.583,0.694427,1
2026-03-01 10:13:25,64.3,2.2576,6.9218,294.96,15.832,179.39,1256.22,1065.69,3.683,0.694505,1
2026-03-01 10:13:30,64.89,2.2141,7.0283,295.01,15.961,179.31,1256.37,1066.77,3.624,0.694582,1
2026-03-01 10:13:35,62.46,2.1283,6.7792,294.96,15.971,178.65,1256.15,1064.52,3.763,0.694656,1
2026-03-01 10:13:40,64.85,2.2373,6.9216,294.86,15.999,179.07,1256.52,1066.25,3.53,0.694735,1
2026-03-01 10:13:45,64.43,2.2956,7.0754,294.84,15.919,179.03,1256.55,1066.09,3.734,0.694815,1
2026-03-01 10:13:50,65.87,2.2921,7.0611,294.86,15.974,179.81,1256.8,1066.37,3.628,0.694896,1
2026-03-01 10:13:55,62.57,2.1688,6.8826,295.18,15.889,178.59,1256.48,1066.46,3.586,0.694971,1
2026-03-01 10:14:00,61.34,2.1251,6.615,294.62,15.895,179.37,1256.41,1064.69,3.688,0.695046,1
2026-03-01 10:14:05,62.51,2.1823,6.724,294.83,15.962,179.32,1256.62,1065.55,3.585,0.695123,1
2026-03-01 10:14:10,63.58,2.2933,6.7774,294.87,15.87,178.39,1256.83,1066.17,3.733,0.695202,1
2026-03-01 10:14:15,63.35,2.2111,6.8571,294.88,15.867,179.2,1256.88,1065.53,3.631,0.695279,1
2026-03-01 10:14:20,62.66,2.1618,6.948,294.99,15.864,178.93,1256.87,1067.49,3.584,0.695354,1
2026-03-01 10:14:25,60.39,2.1145,6.5547,294.66,15.827,179.21,1256.67,1065.68,3.631,0.695429,1
2026-03-01 10:14:30,63.95,2.3085,6.9283,295.13,15.943,178.62,1257.18,1068.61,3.569,0.69551,1
2026-03-01 10:14:35,66.2,2.2968,7.0961,295.1,15.953,179.51,1257.53,1067.18,3.729,0.69559,1
2026-03-01 10:14:40,63.93,2.1904,6.952,295.06,15.864,179.26,1257.34,1066.57,3.543,0.695665,1
2026-03-01 10:14:45,64.14,2.225,6.9402,294.88,15.869,178.1,1257.44,1068.0,3.625,0.695744,1
2026-03-01 10:14:50,64.09,2.2481,6.9162,294.77,15.851,179.43,1257.51,1066.72,3.652,0.695822,1
2026-03-01 10:14:55,63.82,2.2611,6.9319,294.85,15.899,178.43,1257.56,1065.18,3.599,0.695902,1
2026-03-01 10:15:00,64.61,2.3018,6.8331,294.93,15.973,179.03,1257.74,1068.17,3.517,0.695984,1
2026-03-01 10:15:05,63.81,2.1914,6.883,295.05,15.925,178.58,1257.72,1069.08,3.802,0.69606,1
2026-03-01 10:15:10,62.74,2.1578,6.68,294.9,15.908,178.43,1257.66,1066.27,3.621,0.696135,1
2026-03-01 10:15:15,62.01,2.1574,6.6993,294.99,15.81,178.03,1257.65,1067.87,3.551,0.696212,1
2026-03-01 10:15:20,62.83,2.2263,6.7272,294.83,15.824,178.18,1257.83,1068.68,3.584,0.696291,1
2026-03-01 10:15:25,63.67,2.1779,6.8234,294.97,15.91,178.71,1258.01,1068.17,3.646,0.696365,1
2026-03-01 10:15:30,62.72,2.1707,6.6666,294.86,15.942,178.99,1257.97,1069.0,3.633,0.696441,1
2026-03-01 10:15:35,63.66,2.2043,6.9641,294.96,15.943,177.88,1258.16,1068.12,3.524,0.696519,1
2026-03-01 10:15:40,63.84,2.272,6.8403,294.55,15.871,178.17,1258.26,1067.73,3.658,0.6966,1
2026-03-01 10:15:45,64.42,2.276,6.9079,295.0,16.032,178.56,1258.41,1067.9,3.533,0.69668,1
2026-03-01 10:15:50,65.09,2.3145,7.1527,295.01,15.831,178.57,1258.57,1069.23,3.681,0.696759,1
2026-03-01 10:15:55,63.28,2.2684,6.8799,295.01,15.894,178.44,1258.43,1068.42,3.672,0.696841,1
2026-03-01 10:16:00,61.2,2.1297,6.4467,294.71,15.852,178.45,1258.26,1067.97,3.642,0.696915,1
2026-03-01 10:16:05,62.64,2.1448,6.8758,294.76,15.868,177.29,1258.51,1069.31,3.909,0.696992,1
2026-03-01 10:16:10,63.22,2.1654,6.9593,294.73,15.917,177.84,1258.65,1069.88,3.596,0.697067,1
2026-03-01 10:16:15,60.39,2.0402,6.6468,294.96,15.819,178.19,1258.39,1068.18,3.666,0.697139,1
2026-03-01 10:16:20,65.22,2.2645,7.0977,295.03,15.86,178.18,1259.04,1068.59,3.742,0.697218,1
2026-03-01 10:16:25,63.35,2.2019,6.7537,294.76,15.889,177.48,1258.9,1070.11,3.704,0.697294,1
2026-03-01 10:16:30,63.7,2.2611,6.8761,295.16,15.91,177.42,1259.02,1070.87,3.564,0.697375,1
2026-03-01 10:16:35,65.18,2.2818,6.923,295.15,15.979,178.12,1259.28,1068.79,3.649,0.697456,1
2026-03-01 10:16:40,62.18,2.1566,6.6458,294.92,15.939,177.54,1258.99,1068.81,3.734,0.697531,1
2026-03-01 10:16:45,63.98,2.2346,6.8208,294.97,15.865,178.88,1259.29,1071.26,3.421,0.697611,1
2026-03-01 10:16:50,62.95,2.1616,6.7482,294.55,15.968,177.67,1259.24,1069.42,3.613,0.697686,1
2026-03-01 10:16:55,62.83,2.2401,6.7989,294.78,15.861,177.35,1259.3,1071.31,3.792,0.697764,1
2026-03-01 10:17:00,61.94,2.1366,6.6544,294.64,15.837,178.11,1259.27,1069.49,3.602,0.697839,1
2026-03-01 10:17:05,65.6,2.2503,7.0453,294.7,15.923,177.91,1259.79,1070.75,3.732,0.697917,1
2026-03-01 10:17:10,62.53,2.2212,6.7299,294.99,15.778,177.88,1259.5,1068.9,3.589,0.697994,1
2026-03-01 10:17:15,64.14,2.2678,7.0467,295.03,15.89,178.54,1259.77,1068.67,3.648,0.698071,1
2026-03-01 10:17:20,60.27,2.0405,6.6823,295.04,15.891,177.85,1259.37,1069.47,3.683,0.698142,1
2026-03-01 10:17:25,64.85,2.3039,6.9675,294.93,15.951,177.86,1260.01,1070.87,3.564,0.698224,1
2026-03-01 10:17:30,64.65,2.2331,7.0092,294.98,15.934,177.96,1260.06,1071.27,3.484,0.698301,1
2026-03-01 10:17:35,63.21,2.1975,6.7598,294.56,15.908,178.03,1259.96,1071.73,3.708,0.698377,1
2026-03-01 10:17:40,62.72,2.2028,6.8354,294.62,15.943,176.89,1259.98,1070.29,3.6,0.698455,1
2026-03-01 10:17:45,63.66,2.2515,6.8369,294.83,15.857,176.81,1260.17,1071.12,3.799,0.698533,1
2026-03-01 10:17:50,66.49,2.3448,7.1236,294.99,16.008,178.6,1260.59,1071.47,3.579,0.698616,1
2026-03-01 10:17:55,60.4,2.1121,6.6836,294.78,15.832,176.36,1259.94,1069.71,3.664,0.69869,1
2026-03-01 10:18:00,64.22,2.2306,6.8268,294.6,15.874,178.36,1260.47,1071.42,3.667,0.698769,1
2026-03-01 10:18:05,61.67,2.1749,6.4641,294.73,15.88,176.68,1260.25,1072.31,3.599,0.698846,1
2026-03-01 10:18:10,63.0,2.2004,6.8631,294.68,15.89,176.71,1260.48,1071.94,3.641,0.698921,1
2026-03-01 10:18:15,62.66,2.2652,6.7374,294.52,15.838,177.39,1260.52,1071.62,3.517,0.699002,1
2026-03-01 10:18:20,62.38,2.2067,6.6853,295.31,15.819,176.24,1260.56,1070.77,3.723,0.699079,1
2026-03-01 10:18:25,63.0,2.1681,7.0227,295.11,15.864,178.15,1260.71,1071.13,3.52,0.699153,1
2026-03-01 10:18:30,61.31,2.1268,6.68,294.47,15.823,177.62,1260.58,1071.43,3.734,0.699228,1
2026-03-01 10:18:35,64.55,2.2612,6.9668,294.48,15.981,177.8,1261.05,1072.47,3.599,0.699306,1
2026-03-01 10:18:40,60.31,2.1628,6.4569,294.7,15.816,175.87,1260.62,1071.16,3.623,0.699384,1
2026-03-01 10:18:45,63.81,2.2897,6.9267,294.56,15.885,177.51,1261.12,1072.07,3.598,0.699465,1
2026-03-01 10:18:50,62.5,2.1717,6.6115,295.33,15.931,177.27,1261.04,1071.02,3.686,0.69954,1
2026-03-01 10:18:55,61.23,2.1057,6.5715,294.7,15.915,176.62,1260.96,1071.5,3.699,0.699615,1
2026-03-01 10:19:00,63.28,2.1725,6.8318,294.93,15.851,177.13,1261.28,1072.43,3.607,0.69969,1
2026-03-01 10:19:05,60.64,2.1325,6.5663,294.75,15.772,176.68,1261.04,1072.0,3.606,0.699763,1
2026-03-01 10:19:10,63.03,2.2982,6.7959,294.62,15.912,176.1,1261.41,1073.46,3.548,0.699843,1
2026-03-01 10:19:15,60.83,2.1507,6.5143,295.06,15.828,176.15,1261.22,1071.36,3.483,0.699917,1
2026-03-01 10:19:20,63.65,2.1641,6.9481,294.98,15.873,176.51,1261.63,1072.52,3.735,0.699993,1
2026-03-01 10:19:25,61.57,2.1259,6.5173,294.84,15.906,175.67,1261.46,1073.87,3.685,0.700069,1
2026-03-01 10:19:30,62.27,2.1546,6.7033,295.32,15.857,176.74,1261.62,1071.67,3.753,0.700144,1
2026-03-01 10:19:35,63.39,2.1856,6.8042,294.89,15.99,177.0,1261.83,1072.8,3.719,0.700221,1
2026-03-01 10:19:40,61.78,2.1468,6.7533,294.75,15.862,176.47,1261.71,1074.04,3.741,0.700295,1
2026-03-01 10:19:45,62.85,2.2144,6.7508,295.23,15.891,177.19,1261.91,1074.43,3.608,0.700372,1
2026-03-01 10:19:50,60.66,2.1503,6.5861,294.92,15.946,176.21,1261.73,1072.69,3.684,0.700448,1
2026-03-01 10:19:55,63.87,2.2791,6.9246,295.17,15.921,176.4,1262.19,1072.74,3.555,0.700528,1
2026-03-01 10:20:00,65.57,2.3158,6.9343,294.83,15.907,176.31,1262.48,1073.7,3.659,0.700608,1
2026-03-01 10:20:05,67.1,2.2704,7.2417,294.24,15.925,176.82,1262.74,1074.35,3.609,0.700689,1
2026-03-01 10:20:10,63.04,2.1643,6.6694,294.53,15.864,174.96,1262.33,1073.58,3.683,0.700765,1
2026-03-01 10:20:15,64.09,2.2367,6.9493,295.05,15.922,177.05,1262.54,1075.07,3.623,0.700845,1
2026-03-01 10:20:20,60.23,2.1138,6.446,294.72,15.871,175.93,1262.15,1072.73,3.769,0.70092,1
2026-03-01 10:20:25,65.15,2.3146,7.1307,294.88,15.858,176.81,1262.82,1074.71,3.577,0.700999,1
2026-03-01 10:20:30,64.05,2.2435,6.9031,295.06,15.909,176.65,1262.76,1074.2,3.555,0.701078,1
2026-03-01 10:20:35,62.16,2.1775,6.6512,294.87,15.931,176.2,1262.61,1074.04,3.775,0.701153,1
2026-03-01 10:20:40,64.73,2.2751,7.0871,294.66,15.937,175.67,1263.0,1074.74,3.667,0.701235,1
2026-03-01 10:20:45,62.49,2.1769,6.6791,294.83,15.943,174.31,1262.81,1073.76,3.623,0.70131,1
2026-03-01 10:20:50,62.18,2.1797,6.7869,294.85,15.793,176.73,1262.85,1075.03,3.524,0.701387,1
2026-03-01 10:20:55,63.57,2.2701,6.9033,294.74,15.887,175.88,1263.1,1075.08,3.603,0.701468,1
2026-03-01 10:21:00,61.26,2.1407,6.5868,294.55,15.854,175.41,1262.89,1074.7,3.49,0.701542,1
2026-03-01 10:21:05,64.38,2.2522,6.8464,294.75,15.944,175.77,1263.35,1074.34,3.553,0.701621,1
2026-03-01 10:21:10,61.26,2.1428,6.7155,294.8,15.805,175.27,1263.05,1075.75,3.628,0.701696,1
2026-03-01 10:21:15,61.26,2.1961,6.6565,294.53,15.869,175.43,1263.13,1074.72,3.717,0.701774,1
2026-03-01 10:21:20,61.47,2.1071,6.5769,294.64,15.877,175.39,1263.22,1074.38,3.661,0.701848,1
2026-03-01 10:21:25,63.97,2.3099,6.9281,294.67,15.904,175.74,1263.6,1074.56,3.563,0.701928,1
2026-03-01 10:21:30,61.9,2.1194,6.7654,294.44,15.885,175.29,1263.43,1074.46,3.753,0.702003,1
2026-03-01 10:21:35,60.8,2.1017,6.5749,294.84,15.853,175.63,1263.37,1074.7,3.584,0.702077,1
2026-03-01 10:21:40,61.9,2.1964,6.7047,294.86,15.829,175.65,1263.58,1072.66,3.497,0.702153,1
2026-03-01 10:21:45,62.76,2.2378,6.8605,294.7,15.873,175.14,1263.76,1076.75,3.717,0.702229,1
2026-03-01 10:21:50,61.03,2.0799,6.7142,294.54,15.78,175.23,1263.63,1075.72,3.631,0.702302,1
2026-03-01 10:21:55,61.07,2.0937,6.5858,294.89,15.769,174.58,1263.7,1076.25,3.726,0.702376,1
2026-03-01 10:22:00,65.96,2.3196,7.0164,294.92,15.964,175.93,1264.37,1076.26,3.547,0.702458,1
2026-03-01 10:22:05,61.49,2.2461,6.5372,294.83,15.758,175.83,1263.92,1076.45,3.601,0.702538,1
2026-03-01 10:22:10,62.3,2.2302,6.6726,294.81,15.858,175.53,1264.09,1076.4,3.555,0.702617,1
2026-03-01 10:22:15,62.22,2.1679,6.6454,294.92,15.89,175.04,1264.16,1076.19,3.668,0.702694,1
2026-03-01 10:22:20,62.14,2.078,6.5762,294.78,15.868,174.6,1264.22,1075.75,3.709,0.702767,1
2026-03-01 10:22:25,63.7,2.2326,7.027,294.62,16.011,175.49,1264.49,1076.81,3.713,0.702846,1
2026-03-01 10:22:30,64.18,2.2608,6.9737,294.79,15.933,174.93,1264.63,1077.12,3.748,0.702923,1
2026-03-01 10:22:35,62.29,2.165,6.6858,294.72,15.857,174.94,1264.48,1076.91,3.694,0.703001,1
2026-03-01 10:22:40,60.89,2.0972,6.5738,294.78,15.87,175.07,1264.38,1076.03,3.588,0.703074,1
2026-03-01 10:22:45,64.65,2.2692,6.8397,294.97,15.857,174.78,1264.91,1076.63,3.727,0.703153,1
2026-03-01 10:22:50,62.59,2.1531,6.8527,294.55,15.927,174.9,1264.74,1076.77,3.661,0.703229,1
2026-03-01 10:22:55,65.33,2.3613,6.8993,294.83,15.912,174.67,1265.15,1077.58,3.687,0.70331,1
2026-03-01 10:23:00,59.36,2.1382,6.4514,294.54,15.861,174.24,1264.51,1076.97,3.655,0.703384,1
2026-03-01 10:23:05,63.01,2.2318,6.6584,294.61,15.906,174.58,1265.02,1076.24,3.655,0.703461,1
2026-03-01 10:23:10,65.59,2.2993,7.0509,295.1,15.974,175.6,1265.41,1076.72,3.624,0.703541,1
2026-03-01 10:23:15,62.18,2.1499,6.8148,294.88,15.84,174.7,1265.08,1076.93,3.566,0.703618,1
2026-03-01 10:23:20,62.37,2.182,6.6048,294.82,15.815,174.29,1265.18,1077.05,3.508,0.703694,1
2026-03-01 10:23:25,63.14,2.2755,6.8074,294.45,15.831,174.45,1265.35,1077.33,3.609,0.703773,1
2026-03-01 10:23:30,61.85,2.1997,6.7305,294.74,15.775,174.9,1265.27,1078.96,3.775,0.70385,1
2026-03-01 10:23:35,62.22,2.1858,6.7568,294.37,15.85,173.74,1265.39,1078.78,3.631,0.703928,1
2026-03-01 10:23:40,62.18,2.2131,6.7205,294.79,15.838,174.04,1265.46,1078.09,3.653,0.704003,1
2026-03-01 10:23:45,61.74,2.1826,6.7071,294.53,15.909,173.84,1265.49,1077.12,3.654,0.70408,1
2026-03-01 10:23:50,64.51,2.2739,6.9187,294.89,15.868,174.68,1265.9,1078.8,3.705,0.704159,1
2026-03-01 10:23:55,63.36,2.2567,6.9972,294.81,16.004,174.48,1265.84,1077.84,3.545,0.704238,1
2026-03-01 10:24:00,63.04,2.2269,6.679,294.53,15.837,174.28,1265.88,1078.34,3.709,0.704315,1
2026-03-01 10:24:05,63.87,2.2697,6.9907,294.85,15.86,174.37,1266.06,1078.43,3.619,0.704394,1
2026-03-01 10:24:10,62.25,2.1853,6.7384,295.19,15.796,173.57,1265.94,1077.66,3.651,0.704471,1
2026-03-01 10:24:15,61.48,2.1417,6.6895,294.73,15.853,173.62,1265.92,1076.67,3.697,0.704544,1
2026-03-01 10:24:20,61.73,2.1388,6.7309,294.95,15.842,174.3,1266.03,1076.99,3.654,0.704621,1
2026-03-01 10:24:25,62.64,2.1655,6.8091,294.35,15.873,173.45,1266.21,1079.09,3.671,0.704697,1
2026-03-01 10:24:30,61.04,2.0721,6.5273,294.86,15.863,173.75,1266.1,1078.46,3.618,0.704771,1
2026-03-01 10:24:35,61.87,2.129,6.6592,294.65,15.91,174.37,1266.27,1079.39,3.752,0.704845,1
2026-03-01 10:24:40,61.84,2.1268,6.5628,294.71,15.802,173.99,1266.34,1079.17,3.667,0.704919,1
2026-03-01 10:24:45,65.8,2.2826,7.0823,294.88,15.949,174.02,1266.89,1081.18,3.69,0.704998,1
2026-03-01 10:24:50,58.44,2.1081,6.3378,294.71,15.829,173.73,1266.08,1078.37,3.742,0.705071,1
2026-03-01 10:24:55,62.33,2.1753,6.7803,294.44,15.817,173.51,1266.63,1078.99,3.726,0.705147,1
2026-03-01 10:25:00,65.18,2.2911,7.0711,295.07,16.072,174.16,1267.05,1078.94,3.692,0.705227,1
2026-03-01 10:25:05,62.77,2.2079,6.6389,294.47,15.998,173.46,1266.84,1079.53,3.667,0.705306,1
2026-03-01 10:25:10,63.71,2.2935,6.8361,294.59,15.898,173.21,1267.03,1080.04,3.709,0.705387,1
2026-03-01 10:25:15,62.73,2.1724,6.7216,294.78,15.825,173.67,1266.99,1079.39,3.682,0.705465,1
2026-03-01 10:25:20,61.57,2.1461,6.5449,294.78,15.806,174.09,1266.93,1079.77,3.822,0.705541,1
2026-03-01 10:25:25,59.2,2.0679,6.3272,294.84,15.814,173.73,1266.72,1079.16,3.702,0.705614,1
2026-03-01 10:25:30,62.87,2.2459,6.79,294.78,15.915,173.95,1267.24,1081.04,3.677,0.705691,1
2026-03-01 10:25:35,61.39,2.2025,6.7435,294.98,15.759,173.72,1267.14,1079.72,3.724,0.705769,1
2026-03-01 10:25:40,61.35,2.1662,6.5496,294.85,15.802,173.7,1267.21,1079.8,3.625,0.705844,1
2026-03-01 10:25:45,61.8,2.2122,6.5837,294.51,15.867,173.28,1267.34,1080.33,3.729,0.705922,1
2026-03-01 10:25:50,65.16,2.2876,6.989,294.23,15.863,173.17,1267.82,1082.16,3.586,0.706001,1
2026-03-01 10:25:55,66.14,2.308,7.1703,294.78,15.94,173.89,1268.02,1081.08,3.571,0.706082,1
2026-03-01 10:26:00,62.85,2.2471,6.8862,295.04,15.904,173.8,1267.7,1080.08,3.609,0.70616,1
2026-03-01 10:26:05,61.83,2.1834,6.6703,294.49,15.852,173.6,1267.66,1080.61,3.478,0.706239,1
2026-03-01 10:26:10,60.75,2.0969,6.4455,294.53,15.8,173.15,1267.6,1080.07,3.705,0.706311,1
2026-03-01 10:26:15,63.22,2.2524,6.7286,294.81,15.895,173.45,1267.98,1079.85,3.645,0.706391,1
2026-03-01 10:26:20,65.18,2.273,7.0546,294.84,15.959,172.86,1268.29,1081.94,3.625,0.706471,1
2026-03-01 10:26:25,62.13,2.1613,6.7897,294.96,15.821,173.79,1268.0,1079.55,3.695,0.706547,1
2026-03-01 10:26:30,58.93,2.0982,6.5094,295.06,15.814,172.62,1267.69,1079.54,3.692,0.706621,1
2026-03-01 10:26:35,63.5,2.2188,6.7629,294.78,15.913,172.23,1268.32,1080.94,3.695,0.706698,1
2026-03-01 10:26:40,63.96,2.2543,6.9192,294.55,15.933,173.13,1268.45,1082.26,3.584,0.706777,1
2026-03-01 10:26:45,60.1,2.13,6.4085,294.55,15.835,172.72,1268.06,1081.23,3.587,0.706852,1
2026-03-01 10:26:50,62.74,2.1645,6.7039,294.62,15.887,173.21,1268.46,1082.64,3.629,0.706931,1
2026-03-01 10:26:55,63.15,2.2255,6.741,294.94,15.881,172.94,1268.59,1082.03,3.657,0.707009,1
2026-03-01 10:27:00,62.35,2.2363,6.7074,294.63,15.857,172.58,1268.57,1081.42,3.677,0.707088,1
2026-03-01 10:27:05,61.27,2.1062,6.5467,294.92,15.884,172.43,1268.52,1080.17,3.689,0.707163,1
2026-03-01 10:27:10,63.98,2.2572,7.1077,294.42,15.903,172.95,1268.92,1081.85,3.822,0.707241,1
2026-03-01 10:27:15,61.84,2.1313,6.6421,294.78,15.887,172.58,1268.74,1082.29,3.488,0.707315,1
2026-03-01 10:27:20,60.21,2.1483,6.5821,294.57,15.851,173.32,1268.62,1080.58,3.702,0.70739,1
2026-03-01 10:27:25,59.36,2.1181,6.3583,294.83,15.759,172.14,1268.59,1081.86,3.656,0.707463,1
2026-03-01 10:27:30,64.32,2.2371,7.1254,294.67,15.899,172.49,1269.26,1082.69,3.682,0.707541,1
2026-03-01 10:27:35,63.35,2.3056,6.8689,294.88,15.891,173.17,1269.22,1082.37,3.677,0.70762,1
2026-03-01 10:27:40,62.55,2.2336,6.8225,294.63,15.881,172.55,1269.2,1082.28,3.631,0.707697,1
